entry_date,expiry_date,etf_entry,iv,ivr,rsi,bbu,filter_passed,filter_would_pass,call_offsets,put_offsets,num_contracts,total_premium,total_net_rmb,Call_Leg_A_(OTM2)_contract,Call_Leg_A_(OTM2)_K,Call_Leg_A_(OTM2)_side,Call_Leg_A_(OTM2)_exec_px,Call_Leg_A_(OTM2)_premium,Call_Leg_A_(OTM2)_exercise,Call_Leg_A_(OTM2)_net,Call_Leg_A_(OTM2)_note,Call_Leg_B_(OTM3)_contract,Call_Leg_B_(OTM3)_K,Call_Leg_B_(OTM3)_side,Call_Leg_B_(OTM3)_exec_px,Call_Leg_B_(OTM3)_premium,Call_Leg_B_(OTM3)_exercise,Call_Leg_B_(OTM3)_net,Call_Leg_B_(OTM3)_note
2021-11-25,2021-12-22,4.978,0.1363,0.2134,52.31,5.0152,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2021-12-23,2022-01-26,5.02,0.1452,0.2658,50.63,5.1872,True,True,2+3,,1,74.48,70.48,10003733,5.5,sell,0.0052,51.94,0.0,49.94,expires_worthless,10003734,5.75,sell,0.0023,22.54,0.0,20.54,expires_worthless
2022-01-27,2022-02-23,4.625,0.1935,0.6414,30.45,5.0557,True,True,2+3,,1,1175.51,1171.51,10003916,4.7,sell,0.0633,633.08,0.0,631.08,expires_worthless,10003861,4.726,sell,0.0534,542.43,0.0,540.43,expires_worthless
2022-02-24,2022-03-23,4.53,0.1613,0.4202,36.23,4.7651,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2022-03-24,2022-04-27,4.246,0.1302,0.1398,41.28,4.6747,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2022-04-28,2022-05-25,3.915,0.2208,0.5619,37.01,4.3976,True,True,2+3,,1,375.34,371.34,10004183,4.1,sell,0.0257,256.76,0.0,254.76,expires_worthless,10004184,4.2,sell,0.0119,118.58,0.0,116.58,expires_worthless
2022-05-26,2022-06-22,3.992,0.1746,0.3466,47.64,4.0924,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2022-06-23,2022-07-27,4.365,0.1835,0.3882,66.33,4.4289,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2022-07-28,2022-08-24,4.279,0.1741,0.3443,44.03,4.5393,True,True,2+3,,1,528.22,524.22,10004364,4.4,sell,0.0359,358.68,0.0,356.68,expires_worthless,10004365,4.5,sell,0.017,169.54,0.0,167.54,expires_worthless
2022-08-25,2022-09-28,4.181,0.1549,0.2028,43.67,4.2927,True,True,2+3,,1,501.76,497.76,10003993,4.3,sell,0.0353,352.8,0.0,350.8,expires_worthless,10003994,4.4,sell,0.0149,148.96,0.0,146.96,expires_worthless
2022-09-29,2022-10-26,3.894,0.1817,0.2816,29.81,4.2195,True,True,2+3,,1,501.76,497.76,10004478,4.0,sell,0.0351,350.84,0.0,348.84,expires_worthless,10004479,4.1,sell,0.0151,150.92,0.0,148.92,expires_worthless
2022-10-27,2022-11-23,3.69,0.2055,0.41,29.21,3.9939,True,True,2+3,,1,566.44,222.44,10004616,3.8,sell,0.0392,392.0,-340.0,50.0,assigned  ETF=3.8340 K=3.8000,10004617,3.9,sell,0.0174,174.44,0.0,172.44,expires_worthless
2022-11-24,2022-12-28,3.816,0.211,0.4397,48.31,3.9808,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2022-12-29,2023-01-30,3.922,0.1614,0.1691,48.96,4.0803,True,True,2+3,,1,236.18,-867.82,10004804,4.1,sell,0.0172,172.48,-1050.0,-879.52,assigned  ETF=4.2050 K=4.1000,10004805,4.2,sell,0.0064,63.7,-50.0,11.7,assigned  ETF=4.2050 K=4.2000
2023-01-31,2023-02-22,4.159,0.1755,0.2453,66.55,4.2522,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-02-23,2023-03-22,4.099,0.168,0.2046,50.29,4.214,True,True,2+3,,1,987.49,983.49,10004426,4.135,sell,0.0602,611.17,0.0,609.17,expires_worthless,10005056,4.2,sell,0.0376,376.32,0.0,374.32,expires_worthless
2023-03-23,2023-04-26,4.031,0.1513,0.1143,50.59,4.1451,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-04-27,2023-05-24,3.986,0.1453,0.0628,41.54,4.1841,True,True,2+3,,1,294.98,290.98,10005284,4.1,sell,0.0223,223.44,0.0,221.44,expires_worthless,10005285,4.2,sell,0.0072,71.54,0.0,69.54,expires_worthless
2023-05-25,2023-06-28,3.845,0.1585,0.177,31.95,4.0732,True,True,2+3,,1,572.1,568.1,10004704,3.938,sell,0.0361,366.3,0.0,364.3,expires_worthless,10005072,4.0,sell,0.0206,205.8,0.0,203.8,expires_worthless
2023-06-29,2023-07-26,3.859,0.1455,0.0948,44.97,3.9706,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-07-27,2023-08-23,3.972,0.1399,0.0537,58.68,3.9885,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-08-24,2023-09-27,3.791,0.186,0.3929,34.19,4.1865,True,True,2+3,,1,666.4,662.4,10005124,3.9,sell,0.044,440.02,0.0,438.02,expires_worthless,10005125,4.0,sell,0.0226,226.38,0.0,224.38,expires_worthless
2023-09-28,2023-10-25,3.764,0.1573,0.1815,41.06,3.9067,True,True,2+3,,1,301.84,297.84,10005936,3.9,sell,0.0216,215.6,0.0,213.6,expires_worthless,10005937,4.0,sell,0.0086,86.24,0.0,84.24,expires_worthless
2023-10-26,2023-11-22,3.582,0.1568,0.1777,31.84,3.8727,True,True,2+3,,1,279.3,275.3,10006046,3.7,sell,0.0205,204.82,0.0,202.82,expires_worthless,10006047,3.8,sell,0.0074,74.48,0.0,72.48,expires_worthless
2023-11-23,2023-12-27,3.63,0.1415,0.0654,43.93,3.6978,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2023-12-28,2024-01-24,3.489,0.1579,0.2296,52.05,3.5374,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-01-25,2024-02-28,3.335,0.1542,0.1965,46.89,3.5137,True,True,2+3,,1,450.32,231.82,10006524,3.427,sell,0.0298,304.3,-214.49,87.8,assigned  ETF=3.4480 K=3.4270,10006658,3.5,sell,0.0146,146.02,0.0,144.02,expires_worthless
2024-02-29,2024-03-27,3.503,0.1877,0.5008,64.08,3.5622,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-03-28,2024-04-24,3.51,0.1447,0.1098,50.4,3.6015,True,True,2+3,,1,107.8,103.8,10006940,3.7,sell,0.0078,78.4,0.0,76.4,expires_worthless,10006941,3.8,sell,0.0029,29.4,0.0,27.4,expires_worthless
2024-04-25,2024-05-22,3.523,0.1379,0.0756,50.49,3.5841,True,True,2+3,,1,92.12,88.12,10007059,3.7,sell,0.0068,67.62,0.0,65.62,expires_worthless,10007060,3.8,sell,0.0024,24.5,0.0,22.5,expires_worthless
2024-05-23,2024-06-26,3.643,0.1351,0.0514,55.38,3.7348,True,True,2+3,,1,458.49,454.49,10006191,3.72,sell,0.0314,320.31,0.0,318.31,expires_worthless,10006895,3.8,sell,0.0138,138.18,0.0,136.18,expires_worthless
2024-06-27,2024-07-24,3.48,0.1328,0.0332,33.69,3.63,True,True,2+3,,1,169.54,165.54,10007354,3.6,sell,0.0136,136.22,0.0,134.22,expires_worthless,10007355,3.7,sell,0.0033,33.32,0.0,31.32,expires_worthless
2024-07-25,2024-08-28,3.459,0.1308,0.2887,39.01,3.5961,True,True,2+3,,1,178.36,174.36,10007474,3.6,sell,0.0136,136.22,0.0,134.22,expires_worthless,10007475,3.7,sell,0.0042,42.14,0.0,40.14,expires_worthless
2024-08-29,2024-09-25,3.347,0.1195,0.2173,33.79,3.4386,True,True,2+3,,1,83.3,79.3,10006753,3.5,sell,0.0064,63.7,0.0,61.7,expires_worthless,10006754,3.6,sell,0.002,19.6,0.0,17.6,expires_worthless
2024-09-26,2024-10-23,3.64,0.2328,0.9382,78.43,3.5253,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2024-10-24,2024-11-27,4.011,0.2473,0.3626,60.46,4.4893,True,True,2+3,,1,1023.12,1019.12,10008004,4.2,sell,0.0604,603.68,0.0,601.68,expires_worthless,10008005,4.3,sell,0.0419,419.44,0.0,417.44,expires_worthless
2024-11-28,2024-12-25,3.958,0.2023,0.2619,46.11,4.2712,True,True,2+3,,1,626.22,622.22,10007253,4.1,sell,0.0393,392.98,0.0,390.98,expires_worthless,10008009,4.2,sell,0.0233,233.24,0.0,231.24,expires_worthless
2024-12-26,2025-01-22,4.073,0.1879,0.2296,55.57,4.1062,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-01-23,2025-02-26,3.897,0.1699,0.1893,45.01,4.0774,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-02-27,2025-03-26,4.067,0.1566,0.1595,60.16,4.1137,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-03-27,2025-04-23,4.027,0.1286,0.0967,49.42,4.1186,True,True,2+3,,1,184.24,180.24,10008954,4.2,sell,0.0125,125.44,0.0,123.44,expires_worthless,10008955,4.3,sell,0.0059,58.8,0.0,56.8,expires_worthless
2025-04-24,2025-05-28,3.882,0.1287,0.097,45.53,4.0593,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-05-29,2025-06-25,3.966,0.1221,0.0823,51.79,4.0626,True,True,2+3,,1,208.74,204.74,10008283,4.1,sell,0.0141,141.12,0.0,139.12,expires_worthless,10008284,4.2,sell,0.0068,67.62,0.0,65.62,expires_worthless
2025-06-26,2025-07-23,3.986,0.1372,0.1161,54.89,4.0463,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-07-24,2025-08-27,4.225,0.1595,0.1661,79.95,4.2261,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-08-28,2025-09-24,4.559,0.2329,0.3007,74.54,4.5978,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2025-09-25,2025-10-22,4.695,0.1536,0.1033,66.9,4.7096,True,True,2+3,,1,599.76,595.76,10009914,4.8,sell,0.0405,404.74,0.0,402.74,expires_worthless,10009915,4.9,sell,0.0195,195.02,0.0,193.02,expires_worthless
2025-10-23,2025-11-26,4.713,0.162,0.191,56.54,4.7907,True,True,2+3,,1,517.44,513.44,10010089,4.9,sell,0.0342,342.02,0.0,340.02,expires_worthless,10010090,5.0,sell,0.0175,175.42,0.0,173.42,expires_worthless
2025-11-27,2025-12-24,4.622,0.118,0.0524,42.92,4.8711,True,True,2+3,,1,165.62,161.62,10009797,4.8,sell,0.012,119.56,0.0,117.56,expires_worthless,10009821,4.9,sell,0.0046,46.06,0.0,44.06,expires_worthless
2025-12-25,2026-01-28,4.766,0.1252,0.1004,58.92,4.7706,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2026-01-29,2026-02-25,4.768,0.1664,0.374,50.33,4.9685,True,True,2+3,,1,1198.16,1194.16,10010890,4.8,sell,0.071,710.5,0.0,708.5,expires_worthless,10010651,4.873,sell,0.0475,487.66,0.0,485.66,expires_worthless
2026-02-26,2026-03-25,4.735,0.1136,0.0234,50.88,4.7833,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2026-03-26,2026-04-22,4.488,0.1497,0.2633,37.42,4.7997,True,True,2+3,,1,450.8,-2773.2,10011123,4.6,sell,0.0319,318.5,-2110.0,-1793.5,assigned  ETF=4.8110 K=4.6000,10011124,4.7,sell,0.0132,132.3,-1110.0,-979.7,assigned  ETF=4.8110 K=4.7000
2026-04-23,2026-05-27,4.801,0.1211,0.0832,64.67,4.8769,False,False,,,1,0.0,0.0,,,,,,,,,,,,,,,,
2026-05-28,2026-06-24,4.932,0.137,0.2033,58.31,5.0213,True,True,2+3,,1,369.0,365.0,10010321,5.117,sell,0.0246,252.38,0.0,250.38,expires_worthless,10010929,5.25,sell,0.0117,116.62,0.0,114.62,expires_worthless
